time,SSID,BSSID,RSSI
2024-11-17T09:51:24.081,SK_WiFiGIGA4BD0_2.4G,42:23:aa:c0:4b:d2,-85
2024-11-17T09:51:24.081,SK_9CA4_5G,28:4e:e9:0a:9c:a6,-85
2024-11-17T09:51:24.081,KT_GiGA_Mesh_2239,22:ec:72:54:22:3c,-79
2024-11-17T09:51:24.081,KT_GiGA_3D4E,0c:96:cd:bc:3d:52,-84
2024-11-17T09:51:24.081,SK_WiFiGIGABD0C,00:23:aa:bd:bd:0f,-91
2024-11-17T09:51:24.081,KT_GiGA_Mesh_3D4E,12:96:cd:bc:3d:52,-84
2024-11-17T09:51:24.081,KT_GiGA_311C,50:46:ae:19:31:20,-79
2024-11-17T09:51:24.081,KT_GiGA_5G_17FE,88:3c:1c:53:18:01,-93
2024-11-17T09:51:24.081,MooN,00:26:66:54:ea:bc,-80
2024-11-17T09:51:24.081,SK_WiFiGIGA4BD0_5G,42:23:aa:c0:4b:d3,-86
2024-11-17T09:51:24.081,KT_GiGA_2239,1c:ec:72:54:22:3c,-80
2024-11-17T09:51:24.081,ASUS_kem_5G-1,7c:10:c9:72:60:e8,-84
2024-11-17T09:51:24.081,U+Net51D0,18:c5:01:85:51:d2,-83
2024-11-17T09:51:24.081,iptimeMODA_5G,58:86:94:e9:b6:34,-93
2024-11-17T09:51:24.081,SK_WiFiGIGAEDC0,00:23:aa:be:ed:c3,-95
2024-11-17T09:51:24.081,U+Net9BA8_5G,98:77:e7:ad:05:42,-87
2024-11-17T09:51:24.081,skyiptime5g8C3D,58:86:94:e2:8c:3c,-88
2024-11-17T09:51:24.081,KT_GiGA_5G_Wave2_841B,b4:a9:4f:2f:84:1e,-93
2024-11-17T09:51:24.081,Heyste Office 5G,98:77:e7:ac:bf:a9,-93
2024-11-17T09:51:24.081,SK_WiFiGIGA8D92_5G,0c:96:cd:1e:8d:94,-94
2024-11-17T09:51:24.081,SK_WiFiGIGA8D92_Mesh,1e:96:cd:1e:8d:95,-79
2024-11-17T09:51:24.081,SK_WiFiGIGAB0E8_5G,04:09:a5:2f:b0:ea,-92
2024-11-17T09:51:24.081,SK_WiFiGIGAE2B9,08:5d:dd:a6:e2:bc,-82
2024-11-17T09:51:24.081,SK_WiFiGIGA32B3,b4:a9:4f:60:32:b6,-82
2024-11-17T09:51:24.081,SK_WiFiGIGABD0C,00:23:aa:bd:bd:0e,-79
2024-11-17T09:51:24.081,SO070VOIPDD77,04:5e:a4:c3:dd:79,-79
2024-11-17T09:51:24.081,Synology Router,90:09:d0:39:90:93,-93
2024-11-17T09:51:24.081,Synology Guest,b2:09:d0:39:90:93,-94
2024-11-17T09:51:24.081,Pig,0a:29:d5:73:ec:b2,-94
2024-11-17T09:51:24.081,K,0a:29:d5:73:ec:b4,-93
2024-11-17T09:51:37.153,MABE_5G,58:86:94:a7:5e:a0,-94
2024-11-17T09:51:37.153,KT_GiGA_5G_8F93,50:46:ae:e5:8f:96,-86
2024-11-17T09:51:37.153,SK_BEB6_5G,28:4e:e9:22:be:b8,-94
2024-11-17T09:51:37.153,LUCKY_5G,5a:86:94:c0:02:84,-88
2024-11-17T09:51:37.153,SK_WiFiFB82_5G,00:23:aa:43:fb:80,-94
2024-11-17T09:51:37.153,SK_9CA4_5G,28:4e:e9:0a:9c:a6,-79
2024-11-17T09:51:37.153,KT_GiGA_3D4E,0c:96:cd:bc:3d:52,-81
2024-11-17T09:51:37.153,KT_GiGA_5G_17FE,88:3c:1c:53:18:01,-91
2024-11-17T09:51:37.153,AT_201_Hd0C_F_aa22,dc:03:98:36:aa:22,-81
2024-11-17T09:51:37.153,MooN,00:26:66:54:ea:bc,-83
2024-11-17T09:51:37.153,SK_WiFiGIGA4BD0_5G,42:23:aa:c0:4b:d3,-87
2024-11-17T09:51:37.153,iptimeMODA_5G,58:86:94:e9:b6:34,-93
2024-11-17T09:51:37.153,Heyste Office 5G,98:77:e7:ac:bf:a9,-93
2024-11-17T09:51:37.153,SK_WiFiGIGA8D92_5G,0c:96:cd:1e:8d:94,-91
2024-11-17T09:51:37.153,AT_401_CST_570004_WW_643a,fa:b9:5a:3e:64:3a,-82
2024-11-17T09:51:37.153,Synology Router,90:09:d0:39:90:93,-94
2024-11-17T09:51:37.153,Synology Guest,b2:09:d0:39:90:93,-94
2024-11-17T09:51:37.153,Pig,0a:29:d5:73:ec:b2,-94
2024-11-17T09:51:37.153,[refrigerator] Samsung,70:2c:1f:5d:17:5a,-84
2024-11-17T09:51:37.153,SK_WiFiGIGA4BD0,00:23:aa:c0:4b:d2,-82
2024-11-17T09:51:37.153,KT_GiGA_CD8B,60:29:d5:80:cd:8f,-84
2024-11-17T09:51:37.153,SK_WiFiGIGA4BD0,00:23:aa:c0:4b:d3,-86
2024-11-17T09:51:37.153,U+Net2FB5,50:46:ae:c7:2f:b4,-82
2024-11-17T09:51:37.153,201_5G,b0:38:6c:06:0f:98,-94
2024-11-17T09:51:37.153,SK_WiFiGIGABD0C_5G,42:23:aa:bd:bd:0f,-93
2024-11-17T09:51:37.153,SK_WiFiGIGA17B7,b4:a9:4f:71:17:b9,-93
2024-11-17T09:51:37.153,KT_GiGA_5G_CD8B,60:29:d5:80:cd:8e,-93
2024-11-17T09:51:37.153,dongil,58:86:94:59:37:86,-90
2024-11-17T09:51:37.153,SK_WiFiGIGA1E87,42:23:aa:91:1e:85,-92
2024-11-17T09:51:37.153,KT_GiGA_5G_60F7,88:3c:1c:7f:60:fa,-93
2024-11-17T09:51:37.153,SK_WiFiGIGA8D92_Mesh,1e:96:cd:1e:8d:94,-91
2024-11-17T09:51:37.153,buyNsell,00:26:66:e1:67:b6,-79
2024-11-17T09:51:37.153,STR_WLAN_LOCAL,44:1e:98:08:55:8c,-92
2024-11-17T09:51:37.153,STR_WLAN,44:1e:98:48:55:8c,-92
2024-11-17T09:51:37.153,Office.Net,44:1e:98:c8:55:8c,-92
2024-11-17T09:51:37.153,KT_GiGA_5G_BB38,60:29:d5:55:bb:3b,-94
2024-11-17T09:51:37.153,KT_GiGA_5G_B5F0,50:46:ae:5b:b5:f3,-93
2024-11-17T09:51:37.153,CHOI02,58:86:94:56:a4:ce,-82
2024-11-17T09:51:37.153,SK_WiFiGIGA4FE0_Mesh,1e:96:cd:e6:4f:e3,-81
2024-11-17T09:51:37.153,DLive_721D,bc:62:ce:c1:72:22,-80
2024-11-17T09:51:37.153,SK_WiFiGIGA45CC_2.4G,04:09:a5:4d:45:cf,-80
2024-11-17T09:51:50.200,LUCKY_5G,5a:86:94:c0:02:84,-87
2024-11-17T09:51:50.200,SK_WiFiFB82_5G,00:23:aa:43:fb:80,-93
2024-11-17T09:51:50.200,SK_9CA4_5G,28:4e:e9:0a:9c:a6,-76
2024-11-17T09:51:50.200,KT_GiGA_3D4E,0c:96:cd:bc:3d:52,-83
2024-11-17T09:51:50.200,KT_GiGA_5G_17FE,88:3c:1c:53:18:01,-91
2024-11-17T09:51:50.200,iptimeMODA_5G,58:86:94:e9:b6:34,-94
2024-11-17T09:51:50.200,Heyste Office 5G,98:77:e7:ac:bf:a9,-93
2024-11-17T09:51:50.200,SK_WiFiGIGA8D92_5G,0c:96:cd:1e:8d:94,-88
2024-11-17T09:51:50.200,KT_GiGA_5G_CD8B,60:29:d5:80:cd:8e,-91
2024-11-17T09:51:50.200,dongil,58:86:94:59:37:86,-93
2024-11-17T09:51:50.200,SK_WiFiGIGA1E87,42:23:aa:91:1e:85,-92
2024-11-17T09:51:50.200,SK_WiFiGIGA8D92_Mesh,1e:96:cd:1e:8d:94,-88
2024-11-17T09:51:50.200,KT_GiGA_Mesh_C2B7,12:96:cd:8c:c2:bb,-80
2024-11-17T09:51:50.200,buyNsell,00:26:66:e1:67:b6,-79
2024-11-17T09:51:50.200,STR_WLAN,44:1e:98:48:55:8c,-94
2024-11-17T09:51:50.200,Samsung StickVacuum_E50AJTVS116E,bc:10:2f:32:ad:35,-81
2024-11-17T09:51:50.200,U+NetA723,1c:a5:32:02:a7:21,-87
2024-11-17T09:51:50.200,yjoo,58:86:94:cc:9a:7e,-80
2024-11-17T09:51:50.200,telecop,58:86:94:d7:28:b6,-82
2024-11-17T09:51:50.200,TP-Link_E218,b0:95:75:cb:e2:18,-84
2024-11-17T09:51:50.200,KT_GiGA_5G_Wave2_24C1,00:07:89:c8:24:c5,-94
2024-11-17T09:51:50.200,skyiptime5g8C3D,58:86:94:e2:8c:3c,-90
2024-11-17T09:51:50.200,KT_GiGA_5G_Wave2_841B,b4:a9:4f:2f:84:1e,-92
2024-11-17T09:51:50.200,SK_WiFiGIGA1E87_5G,00:23:aa:91:1e:85,-90
2024-11-17T09:51:50.200,olleh_WiFi_15C8_EXT,54:af:97:b9:0c:06,-80
2024-11-17T09:51:50.200,Heyste Office,98:77:e7:ac:bf:a8,-80
2024-11-17T09:51:50.200,hojun,be:e0:01:9f:c7:d8,-79
2024-11-17T09:51:50.200,[LG_Oven]3ba0,16:7f:67:89:3b:a0,-82
2024-11-17T09:51:50.200,HBsalon2G,64:e5:99:23:91:e4,-85
2024-11-17T09:51:50.200,HBjk2G,70:5d:cc:6e:81:f2,-87
2024-11-17T09:51:50.200,iptime,90:9f:33:ad:90:e4,-89
2024-11-17T09:52:03.238,LUCKY_5G,5a:86:94:c0:02:84,-94
2024-11-17T09:52:03.238,SK_WiFiFB82_5G,00:23:aa:43:fb:80,-89
2024-11-17T09:52:03.238,SK_9CA4_5G,28:4e:e9:0a:9c:a6,-79
2024-11-17T09:52:03.238,iptimeMODA_5G,58:86:94:e9:b6:34,-90
2024-11-17T09:52:03.238,Heyste Office 5G,98:77:e7:ac:bf:a9,-91
2024-11-17T09:52:03.238,KT_GiGA_5G_CD8B,60:29:d5:80:cd:8e,-93
2024-11-17T09:52:03.238,buyNsell,00:26:66:e1:67:b6,-79
2024-11-17T09:52:03.238,TP-Link_E218,b0:95:75:cb:e2:18,-84
2024-11-17T09:52:03.238,skyiptime5g8C3D,58:86:94:e2:8c:3c,-85
2024-11-17T09:52:03.238,KT_GiGA_5G_Wave2_841B,b4:a9:4f:2f:84:1e,-91
2024-11-17T09:52:03.238,kjh,00:26:66:38:7b:9c,-80
2024-11-17T09:52:03.238,FG_AWM240,d8:bc:38:dd:84:91,-80
2024-11-17T09:52:03.238,Pig,06:29:d5:73:ec:b2,-81
2024-11-17T09:52:03.238,Pig2.4,06:29:d5:73:ec:b3,-82
2024-11-17T09:52:03.238,ASUS_kem_5G-1,24:4b:fe:2c:73:74,-84
2024-11-17T09:52:03.238,SK_WiFiGIGA0ABA_2.4G,0c:96:cd:b0:0a:bd,-87
2024-11-17T09:52:03.238,U+Net5100_5G,18:c5:01:c7:51:03,-92
2024-11-17T09:52:03.238,201_5G,b0:38:6c:06:0f:98,-91
2024-11-17T09:52:03.238,SK_WiFiGIGA17B7_5G,c6:a9:4f:71:17:b9,-92
2024-11-17T09:52:03.238,iptime5G,58:86:94:0f:b7:10,-89
2024-11-17T09:52:03.238,SK_WiFiGIGA17B7,b4:a9:4f:71:17:b9,-94
2024-11-17T09:52:03.238,WELL_904_5G,00:1d:ec:61:9b:1c,-92
2024-11-17T09:52:03.238,SK_BEB6_5G,28:4e:e9:22:be:b8,-92
2024-11-17T09:52:03.238,KT_GiGA_6330,50:46:ae:14:63:34,-84
2024-11-17T09:52:03.238,kkkk,70:5d:cc:e2:c3:22,-79
2024-11-17T09:52:03.238,TP-Link_5E80,28:87:ba:ac:5e:80,-84
2024-11-17T09:52:03.238,KT_WiFi_2G_A12C,88:3c:1c:af:a1:30,-79
2024-11-17T09:52:03.238,Pig5,0a:29:d5:73:ec:b3,-94
2024-11-17T09:52:03.238,K,0a:29:d5:73:ec:b4,-94
2024-11-17T09:52:03.238,Pig,0a:29:d5:73:ec:b2,-94
2024-11-17T09:52:16.300,SK_9CA4_5G,28:4e:e9:0a:9c:a6,-83
2024-11-17T09:52:16.300,iptimeMODA_5G,58:86:94:e9:b6:34,-94
2024-11-17T09:52:16.300,Heyste Office 5G,98:77:e7:ac:bf:a9,-89
2024-11-17T09:52:16.300,skyiptime5g8C3D,58:86:94:e2:8c:3c,-88
2024-11-17T09:52:16.300,KT_GiGA_5G_Wave2_841B,b4:a9:4f:2f:84:1e,-89
2024-11-17T09:52:16.300,SK_WiFiGIGA17B7,b4:a9:4f:71:17:ba,-84
2024-11-17T09:52:16.300,KT_GiGA_6330,50:46:ae:14:63:34,-82
2024-11-17T09:52:16.300,Pig5,0a:29:d5:73:ec:b3,-94
2024-11-17T09:52:16.300,K,0a:29:d5:73:ec:b4,-95
2024-11-17T09:52:16.300,Pig,0a:29:d5:73:ec:b2,-94
2024-11-17T09:52:16.300,koo,90:9f:33:b5:48:7a,-83
2024-11-17T09:52:16.300,204,70:5d:cc:30:d4:26,-79
2024-11-17T09:52:16.300,TP-Link_Extender,98:25:4a:07:0c:0e,-83
2024-11-17T09:52:16.300,olleh_WiFi_58F6,00:07:89:58:58:f9,-79
2024-11-17T09:52:16.300,KT_GiGA_3D4E,0c:96:cd:bc:3d:52,-84
2024-11-17T09:52:16.300,netis-VIP-5G,be:e0:01:df:c7:d8,-94
2024-11-17T09:52:16.300,KT_GiGA_5G_Wave2_0A9B,60:29:d5:0a:0a:9e,-91
2024-11-17T09:52:16.300,KT_GiGA_5G_Wave2_8D45,88:3c:1c:a5:8d:48,-93
2024-11-17T09:52:16.300,KT_GiGA_5G_3417,0a:5d:dd:e1:34:1b,-79
2024-11-17T09:52:16.300,KT_GiGA_5G_60F7,88:3c:1c:7f:60:fa,-88
2024-11-17T09:52:16.300,Pig,06:29:d5:74:05:e2,-81
2024-11-17T09:52:16.300,Pig2.4,06:29:d5:74:05:e3,-82
2024-11-17T09:52:16.300,SK_WiFiGIGA8D92_5G,0c:96:cd:1e:8d:94,-91
2024-11-17T09:52:16.300,SK_WiFiGIGA8D92_Mesh,1e:96:cd:1e:8d:94,-91
2024-11-17T09:52:16.300,STR_WLAN_LOCAL,44:1e:98:08:55:8c,-93
2024-11-17T09:52:16.300,KT_GiGA_5G_17FE,88:3c:1c:53:18:01,-91
2024-11-17T09:52:16.300,SK_794A_5G,28:4e:e9:1e:79:4c,-88
2024-11-17T09:52:16.300,KT_GiGA_Mesh_3D4E,1c:ec:72:23:a3:79,-81
2024-11-17T09:52:16.300,DLive_721D,bc:62:ce:c1:72:22,-79
2024-11-17T09:52:16.300,iptime,90:9f:33:ad:90:e4,-88
2024-11-17T09:52:29.368,SK_9CA4_2.4G,28:4e:e9:0a:9c:a7,-81
2024-11-17T09:52:29.368,SK_9CA4_5G,28:4e:e9:0a:9c:a6,-88
2024-11-17T09:52:29.368,Heyste Office 5G,98:77:e7:ac:bf:a9,-87
2024-11-17T09:52:29.368,KT_GiGA_5G_Wave2_841B,b4:a9:4f:2f:84:1e,-93
2024-11-17T09:52:29.368,Pig,06:29:d5:74:05:f2,-79
2024-11-17T09:52:29.368,Pig5,0a:29:d5:73:ec:b3,-92
2024-11-17T09:52:29.368,K,0a:29:d5:73:ec:b4,-92
2024-11-17T09:52:29.368,Pig,0a:29:d5:73:ec:b2,-92
2024-11-17T09:52:29.368,koo,90:9f:33:b5:48:7a,-85
2024-11-17T09:52:29.368,SK_WiFiGIGA8D92_5G,0c:96:cd:1e:8d:94,-87
2024-11-17T09:52:29.368,SK_WiFiGIGA8D92_Mesh,1e:96:cd:1e:8d:94,-88
2024-11-17T09:52:29.368,STR_WLAN_LOCAL,44:1e:98:08:55:8c,-90
2024-11-17T09:52:29.368,KT_GiGA_5G_17FE,88:3c:1c:53:18:01,-93
2024-11-17T09:52:29.368,SK_794A_5G,28:4e:e9:1e:79:4c,-88
2024-11-17T09:52:29.368,Samsung StickVacuum_E50AJTVS116E,bc:10:2f:32:ad:35,-84
2024-11-17T09:52:29.368,U+Net8CB3,98:77:e7:f6:96:44,-91
2024-11-17T09:52:29.368,SK_WiFiGIGA1E87_2.4G,42:23:aa:91:1e:86,-82
2024-11-17T09:52:29.368,jkglory,70:5d:cc:54:6e:3e,-82
2024-11-17T09:52:29.368,티오더1-5Gx삼화분식,5a:86:94:c6:32:14,-88
2024-11-17T09:52:29.368,201_5G,b0:38:6c:06:0f:98,-91
2024-11-17T09:52:29.368,SK_WiFiGIGA17B7_5G,c6:a9:4f:71:17:b9,-94
2024-11-17T09:52:29.368,iptime5G,58:86:94:0f:b7:10,-88
2024-11-17T09:52:29.368,LUCKY_5G,5a:86:94:c0:02:84,-92
2024-11-17T09:52:29.368,SK_031C_5G,38:f4:5e:06:03:1e,-95
2024-11-17T09:52:29.368,iptime,58:86:94:73:35:60,-81
2024-11-17T09:52:29.368,Heyste Office 5G,80:ca:4b:6d:7e:07,-92
2024-11-17T09:52:29.368,STR_WLAN,44:1e:98:48:55:8c,-90
2024-11-17T09:52:29.368,Office.Net,44:1e:98:c8:55:8c,-91
2024-11-17T09:52:29.368,olleh_WiFi_15C8,00:07:89:3d:15:cb,-80
2024-11-17T09:52:29.368,Heyste Office,98:77:e7:ac:bf:a8,-80
2024-11-17T09:52:29.368,DLive_8E56,bc:62:ce:b3:8e:5b,-82
2024-11-17T09:52:29.368,HBjk2G,70:5d:cc:6e:81:f2,-83
2024-11-17T09:52:42.422,Heyste Office 5G,98:77:e7:ac:bf:a9,-88
2024-11-17T09:52:42.422,KT_GiGA_5G_Wave2_841B,b4:a9:4f:2f:84:1e,-89
2024-11-17T09:52:42.422,Pig5,0a:29:d5:73:ec:b3,-94
2024-11-17T09:52:42.422,K,0a:29:d5:73:ec:b4,-94
2024-11-17T09:52:42.422,Pig,0a:29:d5:73:ec:b2,-93
2024-11-17T09:52:42.422,SK_WiFiGIGA8D92_5G,0c:96:cd:1e:8d:94,-94
2024-11-17T09:52:42.422,SK_WiFiGIGA8D92_Mesh,1e:96:cd:1e:8d:94,-92
2024-11-17T09:52:42.422,STR_WLAN_LOCAL,44:1e:98:08:55:8c,-94
2024-11-17T09:52:42.422,KT_GiGA_5G_17FE,88:3c:1c:53:18:01,-93
2024-11-17T09:52:42.422,SK_794A_5G,28:4e:e9:1e:79:4c,-94
2024-11-17T09:52:42.422,LUCKY_5G,5a:86:94:c0:02:84,-87
2024-11-17T09:52:42.422,KT_GiGA_Mesh_C2B7,12:96:cd:8c:c2:bb,-79
2024-11-17T09:52:42.422,DLive_8E56,bc:62:ce:b3:8e:5b,-79
2024-11-17T09:52:42.422,HBjk2G,70:5d:cc:6e:81:f2,-88
2024-11-17T09:52:42.422,U+Net2FB5,50:46:ae:c7:2f:b4,-84
2024-11-17T09:52:42.422,olleh_WiFi_2B60,08:5d:dd:81:2b:64,-80
2024-11-17T09:52:42.422,SK_WiFiGIGA17B7,b4:a9:4f:71:17:ba,-82
2024-11-17T09:52:42.422,SO070VOIPFE32_EXT,1c:61:b4:e1:56:fc,-81
2024-11-17T09:52:42.422,underwater5,60:29:d5:55:b5:55,-89
2024-11-17T09:52:42.422,telecop,58:86:94:d7:28:b6,-82
2024-11-17T09:52:42.422,204_5G,70:5d:cc:30:d4:24,-95
2024-11-17T09:52:42.422,jkglory_5G,70:5d:cc:54:6e:3c,-94
2024-11-17T09:52:42.422,SK_WiFiGIGA1E87,42:23:aa:91:1e:85,-94
2024-11-17T09:52:42.422,SK_WiFiGIGA1E87_5G,00:23:aa:91:1e:85,-92
2024-11-17T09:52:42.422,SO070VOIPB8B4,04:8d:38:99:b8:b6,-80
2024-11-17T09:52:42.422,SK_WiFiGIGA83F4_Mesh,62:46:ae:25:83:f6,-94
2024-11-17T09:52:42.422,SK_WiFiGIGA7B2C_5G,0c:96:cd:e4:7b:2e,-94
2024-11-17T09:52:42.422,TP-Link_5E80,28:87:ba:ac:5e:80,-79
2024-11-17T09:52:42.422,[LG_AirPurifier]1b2e,1e:39:29:06:1b:2e,-81
2024-11-17T09:52:42.422,SK_WiFiGIGAC8C6_2.4G,42:23:aa:7f:c8:c5,-80
2024-11-17T09:52:42.422,SK_WiFiGIGA30BC_2.4G,04:09:a5:35:30:bf,-87
2024-11-17T09:52:42.422,SK_WiFiFB82_5G,00:23:aa:43:fb:80,-95
2024-11-17T09:52:55.452,SK_9CA4_2.4G,28:4e:e9:0a:9c:a7,-80
2024-11-17T09:52:55.452,Heyste Office 5G,98:77:e7:ac:bf:a9,-83
2024-11-17T09:52:55.452,KT_GiGA_5G_Wave2_841B,b4:a9:4f:2f:84:1e,-93
2024-11-17T09:52:55.452,STR_WLAN_LOCAL,44:1e:98:08:55:8c,-92
2024-11-17T09:52:55.452,SK_794A_5G,28:4e:e9:1e:79:4c,-79
2024-11-17T09:52:55.452,HBjk2G,70:5d:cc:6e:81:f2,-84
2024-11-17T09:52:55.452,SK_WiFiGIGA17B7,b4:a9:4f:71:17:ba,-85
2024-11-17T09:52:55.452,KT_GiGA_5G_3417,0a:5d:dd:e1:34:1b,-82
2024-11-17T09:52:55.452,SK_WiFiGIGA8D92_2.4G,0c:96:cd:1e:8d:95,-81
2024-11-17T09:52:55.452,U+Net8CB3,98:77:e7:f6:96:44,-83
2024-11-17T09:52:55.452,DKHL,58:86:94:cb:44:34,-88
2024-11-17T09:52:55.452,SK_C0FC_2.4G,38:f4:5e:0e:c0:ff,-84
2024-11-17T09:52:55.452,iptime,88:36:6c:c1:4e:32,-88
2024-11-17T09:52:55.452,KT_GiGA_2G_Wave2_841B,b4:a9:4f:2f:84:1f,-86
2024-11-17T09:52:55.452,HELLO,90:9f:33:b3:e4:88,-87
2024-11-17T09:52:55.452,SK_WiFiGIGA17B7_2.4G,c6:a9:4f:71:17:ba,-82
2024-11-17T09:52:55.452,201_5G,b0:38:6c:06:0f:98,-93
2024-11-17T09:52:55.452,Heyste Office 5G,80:ca:4b:6d:7e:07,-94
2024-11-17T09:52:55.452,STR_WLAN,44:1e:98:48:55:8c,-93
2024-11-17T09:52:55.452,Office.Net,44:1e:98:c8:55:8c,-92
2024-11-17T09:52:55.452,U+Net06C0,80:ca:4b:39:06:c2,-81
2024-11-17T09:52:55.452,AT_401_CST_570004_WW_9cfc,1c:39:29:47:9c:fc,-87
2024-11-17T09:52:55.452,[LG_Oven]3ba0,16:7f:67:89:3b:a0,-82
2024-11-17T09:52:55.452,SONMANDOO,70:5d:cc:6c:57:44,-82
2024-11-17T09:53:08.510,Heyste Office 5G,98:77:e7:ac:bf:a9,-83
2024-11-17T09:53:08.510,KT_GiGA_5G_Wave2_841B,b4:a9:4f:2f:84:1e,-85
2024-11-17T09:53:08.510,STR_WLAN_LOCAL,44:1e:98:08:55:8c,-89
2024-11-17T09:53:08.510,iptime,88:36:6c:c1:4e:32,-80
2024-11-17T09:53:08.510,STR_WLAN,44:1e:98:48:55:8c,-91
2024-11-17T09:53:08.510,Office.Net,44:1e:98:c8:55:8c,-89
2024-11-17T09:53:08.510,AT_401_CST_570004_WW_9cfc,1c:39:29:47:9c:fc,-81
2024-11-17T09:53:08.510,Samsung StickVacuum_E50AJTVS131B,50:fd:d5:90:32:9b,-83
2024-11-17T09:53:08.510,SK_WiFiGIGAD08E_5G,0c:96:cd:15:d0:90,-85
2024-11-17T09:53:08.510,iptime5G,88:36:6c:c1:4e:30,-87
2024-11-17T09:53:08.510,KT_GiGA_5G_6330,50:46:ae:14:63:33,-86
2024-11-17T09:53:08.510,[refrigerator] Samsung,70:2c:1f:5d:17:5a,-84
2024-11-17T09:53:08.510,LUCKY,58:86:94:80:02:84,-81
2024-11-17T09:53:08.510,U+Net4778,80:ca:4b:6f:47:7a,-80
2024-11-17T09:53:08.510,짜장홈_5G,58:86:94:82:7c:f8,-85
2024-11-17T09:53:08.510,LUCKY_5G,5a:86:94:c0:02:84,-90
2024-11-17T09:53:08.510,iptime_5G,58:86:94:bb:bf:2c,-93
2024-11-17T09:53:08.510,iptime,5a:86:94:cb:bf:2c,-84
2024-11-17T09:53:08.510,SK_WiFiGIGA1E87,42:23:aa:91:1e:85,-93
2024-11-17T09:53:08.510,SK_WiFiGIGACD40_5G,04:09:a5:41:cd:42,-91
2024-11-17T09:53:08.510,SK_WiFiGIGA6867_2.4G,42:23:aa:8c:68:66,-85
2024-11-17T09:53:08.510,KT_GiGA_2G_Wave2_24C1,00:07:89:c8:24:c4,-82
2024-11-17T09:53:08.510,SK_WiFiGIGA4FE0_Mesh,1e:96:cd:e6:4f:e3,-82
2024-11-17T09:53:08.510,KT_GiGA_2G_60F7,88:3c:1c:7f:60:fb,-82
2024-11-17T09:53:08.510,olleh_WiFi_15C8_EXT,54:af:97:b9:0c:06,-80
2024-11-17T09:53:08.510,Pig2.4,06:29:d5:73:f3:23,-79
2024-11-17T09:53:08.510,AT_401_CST_570004_WW_9cbe,1c:39:29:47:9c:be,-82
2024-11-17T09:53:08.510,SK_WiFiFB82_5G,00:23:aa:43:fb:80,-91
2024-11-17T09:53:08.510,Pig,0a:29:d5:73:ec:b2,-90
2024-11-17T09:53:08.510,Pig5,0a:29:d5:73:ec:b3,-90
2024-11-17T09:53:08.510,K,0a:29:d5:73:ec:b4,-90
2024-11-17T09:53:21.596,Heyste Office 5G,98:77:e7:ac:bf:a9,-84
2024-11-17T09:53:21.596,KT_GiGA_5G_Wave2_841B,b4:a9:4f:2f:84:1e,-81
2024-11-17T09:53:21.596,SK_WiFiGIGAD08E_5G,0c:96:cd:15:d0:90,-77
2024-11-17T09:53:21.596,iptime5G,88:36:6c:c1:4e:30,-86
2024-11-17T09:53:21.596,U+Net4778,80:ca:4b:6f:47:7a,-81
2024-11-17T09:53:21.596,짜장홈_5G,58:86:94:82:7c:f8,-83
2024-11-17T09:53:21.596,iptime_5G,58:86:94:bb:bf:2c,-86
2024-11-17T09:53:21.596,buyNsell,00:26:66:e1:67:b6,-83
2024-11-17T09:53:21.596,olleh_WiFi_15C8_EXT,54:af:97:b9:0c:06,-79
2024-11-17T09:53:21.596,AT_401_CST_570004_WW_9cbe,1c:39:29:47:9c:be,-81
2024-11-17T09:53:21.596,SK_WiFiFB82_5G,00:23:aa:43:fb:80,-88
2024-11-17T09:53:21.596,Pig,0a:29:d5:73:ec:b2,-92
2024-11-17T09:53:21.596,Pig5,0a:29:d5:73:ec:b3,-92
2024-11-17T09:53:21.596,K,0a:29:d5:73:ec:b4,-91
2024-11-17T09:53:21.596,티오더1-5Gx삼화분식,5a:86:94:c6:32:14,-87
2024-11-17T09:53:21.596,짜장홈,58:86:94:82:7c:fa,-81
2024-11-17T09:53:21.596,DLive5G_8E56,bc:62:ce:b3:8e:55,-87
2024-11-17T09:53:21.596,olleh_WiFi_58F6,00:07:89:58:58:f9,-84
2024-11-17T09:53:21.596,DLive5G_721D,bc:62:ce:c1:72:1c,-82
2024-11-17T09:53:21.596,underwater5,60:29:d5:55:b5:55,-85
2024-11-17T09:53:21.596,decomidal,3c:52:a1:a1:06:36,-81
2024-11-17T09:53:21.596,KT_GiGA_DCAE,58:86:94:35:af:d0,-88
2024-11-17T09:53:21.596,KANG,88:36:6c:bd:73:ec,-83
2024-11-17T09:53:21.596,SK_WiFiGIGA0E6A,b4:a9:4f:c1:0e:6c,-95
2024-11-17T09:53:21.596,U+NetD8A0_5G,18:c5:01:87:d8:a3,-92
2024-11-17T09:53:21.596,KT_GiGA_5G_Wave2_24C1,00:07:89:c8:24:c5,-93
2024-11-17T09:53:21.596,SK_WiFiGIGA0E6A_5G,c6:a9:4f:c1:0e:6c,-94
2024-11-17T09:53:21.596,U+Net4778_5G,80:ca:4b:6f:47:7b,-93
2024-11-17T09:53:21.596,SK_031C_5G,38:f4:5e:06:03:1e,-92
2024-11-17T09:53:21.596,Seesaw,28:4e:e9:15:1b:a6,-95
2024-11-17T09:53:21.596,KT_GiGA_2G_9A14,88:3c:1c:79:9a:18,-82
2024-11-17T09:53:21.596,Heyste Office 5G,80:ca:4b:6d:7e:07,-89
